Brand,Year,Material,ProductLine,Model,StringConfiguration,Color,BodyType,Hand,Price
DUNCAN,,,,,,,,,828.02
Fender,,Alder,,STRATOCASTER,6 String,,STRATOCASTER,Right-Handed,1507.99
Gibson,,,Gibson Les Paul,Les Paul Classic,,,,,1599.00
HISTORY,,,,JAZZ BASS TYPE,4 String,,,,899.99
Fender,,,,,,,,,674.99
Fender,,Alder,,,,,Solidbody,,499.99
,,,,,,,,,2922.00
Killer,,,,KG-PIRATES MK II,6 String,Brown,Solid,,979.02
Ibanez,2005,,Ibanez RG,RG7321,7 String,Black,,Right-Handed,777.00
Music Palace,1959,Mahogany,,Custom,6 String,Gray,Solid,Right-Handed,362.90
Ptarmigan,,Maple,Unofficial Johnny Ramone,Unofficial Johnny Ramone,6 String,,Solid,Right-Handed,1107.00
Gibson,2016,,Gibson Les Paul,Les Paul Studio,,,,,911.00
Schecter,,,,,,,,,1299.00
Hagstrom,,,,,,,,,899.99
EDWARDS EDWARDS,,,,,,,,,1990.00
YAMAHA,,,,,,,,,836.00
YAMAHA,,,,SG800S,6 String,,,,999.99
Greco / Fujigen,1977,,,MR-600,6 String,,Solid,,998.00
,,,,,,,,,449.00
Schecter,,Alder,,EX-V-24-STD-FRT,6 String,,EX-V-24-STD-FRT,Right-Handed,2908.99
Greco,,,,FV-600,6 String,,Solid,Right-Handed,867.00
FUJIGEN,,,,,,Blue,,,1295.00
GuitarKit.Store,2019,Acrylic,GuitarKit.Shop,AG-159,6 String,NO color,Solid,Left-Handed,287.00
FENDER MEXICO,2015,,,Standard stratcaster HSS,6 String,,,,1199.99
PRS,,,,SE,6 String,,,,899.99
SCHECTER,,,,,,,,,1090.99
IBANEZ,1991,,,RG5,6 String,,,,324.99
Unbranded,,,,Custom,6 String,Copper,Solid,,800.00
Danelectro,,,,,,,,,799.00
IBANEZ,,,,RGA72TQM,6 String,Black,Solid,,448.47
Epiphone,,Mahogany,,Les Paul Standard,6 String,,,Right-Handed,468.99
Greco,,Sen,GOII GO2 700,GOII GO2 700,6 String,natural,Solid,Right-Handed,750.00
Gibson,,,,Les Paul Standard,6 String,,Les Paul Standard,Right-Handed,2261.99
GIBSON,1999,,,THUNDERBIRD IV,4 String,,,,1749.99
Fender USA,,Solid Wood,,57 Stratocaster,6 String,Sunburst,Solid,,1458.00
Fender,,Alder,,Mustang,6 String,,,Right-Handed,895.99
GrassRoots,,Alder,,G-SE-42R,6 String,Red,Solid,,373.00
Bacchus,Unknown,,,BSA-1000,6 String,Black,Semi-Hollow,,778.87
Yamaha,,,,,,,,,500.93
EPIPHONE,2015,,,Dot EB,6 String,,,Right-Handed,449.99
Gibson,,,Gibson Les Paul,Les Paul Studio,,,,,1088.00
EPIPHONE,,,,LES PAUL STANDARD,6 String,,,,399.99
PRS,,Maple,,Custom 24,6 String,Sunburst,Solid,,2644.00
Fender Japan,,,,,,,,,782.35
FERNANDES,,,,TE-95H,,,TE-95H,,1505.00
Greco / Fujigen,Unknown,Mahogany,,SS63-60,6 String,Cherry,Solid,Right-Handed,855.00
,,,,,,,,,1022.00
Maurice (MORRIS),,,,,,,,,632.48
Zemaitis,,,,,,,,,1506.58
ibanez,,,,,,,,,646.41
Guyatone,1990's,,,LGX-1,6 String,,Solid,,789.77
Tokai,,,,ST-60 GS/M,6 String,,Solid,,1232.77
EDWARDS,,,,E-KT-125S/QM TGEYE,6 String,Tiger Eye,,,1187.00
BACCHUS,,,,,,,,,298.59
Gibson,,,Gibson Les Paul,Les Paul Classic,,,,,1922.00
Ibanez,1978,Sen,ST300NT,ST300NT,6 String,natural,Solid,Right-Handed,1084.00
Greco,,Alder,,SE500,6 String,Yellow,Solid,,622.00
Ibanez,2009,Basswood,Ibanez RG,RG2570Z,6 String,,,Right-Handed,1113.00
SAITO GUITARS,,,,,,,,,2319.25
SCHECTER,,,,,,,,,873.50
FENDER JAPAN,,,,,,,,,903.93
Gibson,1991,,Gibson Les Paul,Les Paul Standard,6 String,,Solid,,2301.18
LTD,,,,VIPER-54,4 String,,,,449.99
GrassRoots,,Alder,,G-LP-Type,6 String,Orange,Solid,,439.00
GRETSCH ELECTROMATIC,,,,G5135,6 String,,,Right-Handed,599.99
Unbranded,2019,Basswood,,YL-10BG,10 String,Metal Gray,Solid,Right-Handed,468.49
Orville by Gibson,1991,,EX,EX,6 String,White,,Right-Handed,1483.00
Ibanez,,,,LR-10,6 String,,Solid,,1641.99
Unbranded,2019,,,,6 String,Red,Semi-Hollow,Right-Handed,309.00
EDWARDS,,,,,,,,,782.53
Relish Guitars,,,,Fiery W Mary,,,,,2034.00
FENDER JAPAN,2002,,,PB62,4 String,,,Right-Handed,649.99
Fender,,,,,,,,,741.18
YAMAHA,,,,L-5,6 String,,,,849.99
Fender,,Maple,,5359582327,,Sapphire Blue Trans,,,1163.24
Psychederhythm,,Solid Wood,,STANDARD-T,6 String,Blue,Solid,,1563.00
FENDER JAPAN,2008,,,ST-62 US,6 String,,,,849.99
Greco,,Acrylic,,AP1000 Lucite Model,6 String,,Solid,Right-Handed,1390.00
Epiphone,Unknown,,,ShellatonⅡ LH,6 String,,Semi-Hollow,Left-Handed,737.75
FENDER JAPAN,,,,,,,,,1056.04
MUSICMAN,,,,STERLING 4,4 String,,,,1499.99
NO BRAND,,,,,,,,,502.47
,,,,,,,,,999.00
Ibanez,,,,SF301,,,,,1449.00
Fender Japan,,,,TC72,,,,,943.00
Mayones,,Mahogany,,Hydra Elite 7,7 String,,Hydra Elite 7,Right-Handed,3599.99
Mayones,,Mahogany,,Hydra Elite 7,7 String,,Hydra Elite 7,Right-Handed,3599.99
Navigator,Unknown,,,SG,6 String,,Solid,,1531.76
PIRLES,,,,FG-85,6 String,,,,1249.99
EDWARDS,,,,E-TE-98 CTM,6 String,,,,799.99
Fender Japan,,Basswood,Fender Japan ST,ST-STD,6 String,Black,,Right-Handed,600.00
FERNANDES,,,,FPB-120,4 String,,,,799.99
LTD,,,,TA-600,4 String,,,,849.99
Fender,,,,Deluxe Stratocaster,,,Deluxe Stratocaster,,1074.00
Fender Mexico,,Alder,,60 Classic Stratocaster,6 String,Pink,Solid,,1108.00
GRASSROOTS,,,,G-H-58B,4 String,,,Right-Handed,299.99
Fender Japan,,Basswood,,70s Stratocaster,6 String,Green,Solid,,933.00
YAMAHA,,,,,,,,,347.57
PRS,2008,,,Mira Jet White Limited Edition,6 String,,Solid,,2719.91
FENDER JAPAN,,,,,,,,,834.00
GRECO,,,,WS-STD,,,,,535.00
FERNANDES,,Alder,,FR-55,6 String,White,Solid,,364.00
Fernandes,Unknown,,,MY-115S,6 String,,Solid,Right-Handed,675.58
Yamaha,,,,Attitude85,,,,,387.00
Gibson,,,Gibson Les Paul,,6 String,Honey Burst,Solid,Left-Handed,2066.00
CUSTOM GUITAR WORKS USA,,,,Stratocaster Type,,,,,2739.00
GILLTONE,,,,215,6 String,,,,749.99
Gibson,,Solid Wood,,Les Paul,6 String,Blue,Solid,,2306.00
Fernandes,,,,ZO-3,6 String,,Solid,,492.00
ESP,2018,,,USA TE-II HT VSF,6,Other,Solid,Right handed,3499.00
ESP,,,,ULTRA TONE SL7,7 String,,,Right-Handed,2149.99
Human,2018,Solid Wood,,Custom,6 String,Yellow,Solid,Right-Handed,345.00
EDWARDS,,,,E-SN-123,6 String,,,,1049.99
Bacchus,,,,BST-1R,,,,,344.00
EDWARDS,,,,E-TE-100CTM,,,,,861.00
Schecter,,,,,6 String,,,Right-Handed,3169.00
TARGET,,,,,,,,,352.07
Greco,1980,,,1980 BB-1800,6 String,,Solid,,3282.79
Music Palace,,Mahogany,,Custom,6 String,Black,,Right-Handed,449.90
STERLING,,Alder,,SR-50,6 String,Black,Solid,,409.00
PRS,,Alder,,TREM,6 String,Blue,Solid,,2780.00
Gibson,,Maple,,Les Paul Custom,6 String,,Les Paul Custom,Right-Handed,6148.99
Mayones,,Mahogany,,Duvell Elite 7,7 String,,Duvell Elite 7,Right-Handed,3399.99
Mayones,,Ash,,Setius Gothic 6,6 String,,Setius Gothic 6,Right-Handed,2999.99
Killer,,,,KG EXPLODER,,,,,1376.00
Fender Japan,,Solid Wood,,TL52TX,6 String,Natural,Solid,,826.00
FERNANDES,,Basswood,,ARS-650,6 String,Red,Solid,,640.00
SCHECTER,,,,OMEN EXTREME-6,6 String,,,Right-Handed,399.99
IBANEZ,,,,,,,,,371.61
Killer,,,,KG-EXPLODER,6 String,Gold,Solid,,1468.53
H.S.ANDERSON,,,,KITE,6 String,,,,899.99
FERNANDES,,,,LD-95KK,6 String,,Solid,,764.79
SCHECTER,,,,,,,,,1530.00
Gibson,1999,,Gibson Les Paul,Les Paul Standard,,,,,2155.00
Spear,,Maple,,Claymore,6 String,Cherry Sunburst,Solid,,546.00
Tokai,,(Top)Flame Sycamore /Maple Laminate (Back)Mahogany,,LS128F,6 String,Honey Burst,Solid,Right-Handed,1021.00
DEAN,,,,RAZORBACK SLIME BUMBLEBEE,,,,,1249.99
ARIA PRO II,,,,RS WILDCAT,6 String,,,,399.99
,,,,,,,,,1966.00
Gibson,2018,,Gibson Les Paul,Les Paul Traditional,,,,,2111.00
Fender,1997,,,Stratocaster,6 String,Black,Solid,,3360.04
GIBSON,2014,,,Les Paul Special,6 String,,,Right-Handed,1699.99
Fernandes,,,,KG-EXPLODER,6 String,Red,Solid,,1468.53
FENDER JAPAN,,,,,,,,,1056.04
Starshine,2019,Alder,CC,CC-RST5,6 String,Yellow,Solid,Right-Handed,389.00
Ibanez,2006,Solid Wood,Japan by FujiGen,RGT320Q,6 String,Wet Rose,Solid,,1849.00
GRECO,1976,,,EG-600,6 String,,Solid,,908.79
,,,,,,,,,1599.00
,,,,,,,,,1299.00
Fender,,Polyester,,Stratocaster,6 String,,,Right-Handed,1183.99
Fender Mexico,,Alder,,Standard Staratocaster HSS,6 String,White,Solid,,556.00
Momose,,Alder,,MJM1-STD/NJ,6 String,,MJM1-STD/NJ,Right-Handed,1903.99
Greco,,Sen,,SE-500,6 String,Black,Solid,Right-Handed,669.00
Ibanez,,,Ibanez FRM,FRM100,6 String,Yellow,,Right-Handed,888.00
Tokai,,Mahogany,,Firebird,6 String,,Solid,,947.00
GROVERJACKSON,,,,,,,,,945.76
Phantom Guitar Works,,,,Telephantom,6 String,White,Solid,Right-Handed,1699.99
Gibson,,,Gibson Les Paul,Custom,,,,,3611.00
FINE GUITARS,,,,,,,,,686.35
Fender,,,Fender Stratocaster,Custom,,,,,3366.00
Burny / Fernandes,,Maple/,,H-65,6 String,Blue Metallic,Solid,Right-Handed,699.00
EDWARDS,,(Top) Maple (Back) Mahogany,,E-LP-90LTS,6 String,Sunburst,Solid,Right-Handed,765.00
ESP,,Alder,ESP Custom Telecaster,Custom Telecaster,6 String,Red,,Right-Handed,1786.00
Tokai,,(Top) Flamed Maple (Back) Mahogany,,Love Rock LS98F,6 String,Sunburst,Solid,Right-Handed,948.00
Gibson,,Maple,,Les Paul Custom,6 String,Black,Solid,,2921.00
ESP,,Mahogany,ESP HORIZON,HORIZON,6 String,Red,,Right-Handed,2401.00
,,,,,,,,,3655.00
IBANEZ,,,,ATK305,5 String,,,,649.99
YAMAHA,,Alder,,,6 String,Brown,Solid,Right-Handed,384.34
E-II,,,,,,,,,2756.28
Gibson,,Solid Wood,,Les Paul,6 String,Black,Solid,,2599.00
Gibson,1991,,Gibson Les Paul,Custom,,,,,3299.00
Guyatone,1965,,LG-140T,LG-140T,6 String,,Solid,Right-Handed,904.00
FERNANDES,,,,FGZ-DLX JPC2011,6 String,,,,749.99
FERNANDES,,,FST-105,FST-105,6 String,Sunburst,Solid,Right-Handed,1343.00
,,,,,,,,,855.00
IBANEZ,,,,BTB200,4 String,,,,399.99
DEARMOND,,,,,,,,,1244.22
Fujigen,,,,,,,,,1207.86
Fender Japan,1993-1994,Basswood,Fender Japan ST,ST57,6 String,Red,,Right-Handed,835.00
BURNY,,,,SUPER GRADE,6 String,,,,649.99
BACCHUS,,,,,,,,,690.99
Unbranded,2019,,,,6 String,Red,Semi-Hollow,Right-Handed,338.00
Cool Z,,(Top) Hard Maple 2P (Back) Mahogany,,ZLS1,6 String,,Solid,Right-Handed,686.00
Ibanez,2003,Basswood,Ibanez RG,RG370DXZ,6 String,Candy Apple,Solid,Right-Handed,389.00
BACCHUS,,Alder,,BJM-60E,6 String,Sunburst,Solid,,736.00
Epiphone Japan,,,,,,,,,1110.00
DEAN,2007,,,MICHAL SCHENKER CUSTOM V79,6 String,,Solid,,1101.99
Fender,,Alder,,Aerodyne ll,6 String,,Solid,Right-Handed,1088.00
FGN,,,,BCTL10RBD-VWH/01,6 String,,,,999.99
Fernandes,,Maple,,FR-55,6 String,Black,Solid,,495.00
Fender USA,,Solid Wood,,70s Stratocaster,6 String,Black,Solid,,1667.00
Epiphone,,,,ES-339,6 String,Cherry,Semi-Hollow,Right-Handed,399.95
Kona,,,,,,,,,299.99/ea
Kona,,,,,,,,,299.99/ea
Fender,,,,,,,,,1549.99
Guild,,,,,,,,,1199.00
Danelectro,,,,,,,,,419.00
Gretsch,,Maple,,,,,Hollow Body,,949.99
PRS,,Maple,,Custom 22,6 String,Sunburst,Solid,,2644.00
MUSICMAN,,,,STINGRAY4 VS,4 String,,,,1199.99
YAMAHA,,,,SL430,6 String,,Solid,Right-Handed,538.00
Starshine,2019,Laminated Maple,JX,JX-HL80,6 String,Blue,Semi-Hollow,Right-Handed,379.00
Edwards,,Alder,,E-SN,6 String,White,Solid,,1307.00
BACCHUS,,,,BST-TW,,,,,292.16
Gibson,2016,,Gibson Les Paul,Les Paul Studio,,,,,1088.00
Ibanez,,,,PSM10,6 String,,,,624.00
EDWARDS,,Mahogany,,E-KT-145C,6 String,,Solid,Right-Handed,1027.00
Ibanez,,,,,,,,,1299.99
Unbranded,,,,,6 String,,Solid,Right-Handed,289.99
Ibanez,,Mahogany,,RGA732,7 String,Black,Solid,,807.00
Fender,,Ash,,Stratocaster,6 String,,,Right-Handed,942.99
WASHBURN,,,,RX10VSB,6 String,,,,699.99
GRECO,,,,WP-330R,6 String,,,,299.99
Ernie Ball Music Man,,,,,,,,,2649.00
DBZ,2009,,,CAVALLO ST-FR RED,6 String,Red,Solid,Right-Handed,498.00
Hamer,,,,,,,,,799.99
Gretsch Guitars,,,,,,,,,849.99
FENDER JAPAN,,,,JB62-US,4 String,,,,699.99
GRECO,,,,LP,6 String,Sunburst,Solid,,448.47
YAMAHA (YAMAHA),,,,,,,,,725.00
Greco,,(Top) Maple (Back) Mahogany,,EG-95,6 String,Sunburst,Solid,Right-Handed,727.00
Fender Japan,,Basswood,,MG69,6 String,Candy Apple Red,Solid,Right-Handed,730.00
Fender Japan,,Basswood / Elbow Counter,,MG69-MH,6 String,,Solid,Right-Handed,773.00
EDWARDS,,,,E-TE-100CTM,6 String,,Solid,Right-Handed,866.00
,,,,,,,,,2988.00
ibanez,,,,,,,,,565.59
ibanez,,,,,,,,,597.93
ibanez,,,,,,,,,549.45
Suhr,,Ash,,J Select,6 String,,J Select,Right-Handed,3824.99
Gretsch,,Mahogany,,,,,Semi-Hollow Body,,549.99
Fender,,,,,,,,,746.88
YAMAHA,,,,,,,,,466.00
YAMAHA,,,,,,,,,638.00
Cool Z,,(Top) Hard Maple (Back) Mahogany,,ZLS-1,6 String,Lemon Drop,Solid,Right-Handed,578.00
Human,2018,Solid Wood,,Custom,6 String,White,Solid,Right-Handed,345.00
,,,,,,,,,1022.00
,,,,,,,,,999.00
Varius,,,,S-2,6 String,Vintage white,ST,,1599.00
Fujigen,,Alder,,JST-5R,6 String,Red,Solid,,492.00
IBANEZ,,,,,,,,,693.59
Skervesen Guitars,,Solid Wood,,Swan 7,6 String,Blue,Solid,,6120.00
YAMAHA,,,,SS600,6 String,Blue,Solid,,435.95
AriaProII,,,,PE-480,,,,,391.83
Fender,,Alder,,Stratocaster,6 String,,,Right-Handed,788.99
FENDER JAPAN,,,,JB-STD,4 String,,,,599.99
D'Angelico,,Solid Wood,,NYS-2 FH PW,6 String,Gold,Semi-Hollow,,2384.00
Gibson,,Mahogany,,Mahogany,6 String,,Mahogany,Right-Handed,4104.99
Fender,,,,,6 String,Sunset Orange Metallic,,,1827.98
FENDER JAPAN,,,,,,,,,834.00
SCHECTER,,,,DIAMOND SERIES AD-MODEL-T,4 String,,,,799.99
Ibanez,,,Ibanez,,6 String,White,,Right-Handed,975.00
HISTORY,,Maple,,SH-LSV FM,6 String,Cherry Sunburst,Solid,,1029.00
Ibanez,,Mahogany,,RG8527Z,7 String,,RG8527Z,Right-Handed,3002.99
YAMAHA,,,,,,,,,379.00
YAMAHA,,,,,,,,,392.00
YAMAHA,,,,SG-7,6 String,,,,1749.99
GRASSROOTS,,,,,,,,,633.34
Aria Pro II,,,,,,Cherry Sunburst,,,556.00
Bacchus,,Mahogany,,BLS-JR,6 String,,BLS-JR,Right-Handed,947.99
K.Nyui Custom Guitars,2018,Ash,,KNST,6 String,Blue,,Right-Handed,2600.99
Ibanez,Unknown,,,RGR621XPB,6 String,White,Solid,,896.37
E-II by ESP,2016,,,ALEXI WILD SCYTHE,6 String,,,Right-Handed,2049.99
EDWARDS EDWARDS,,,,,,,,,1845.00
WASHBURN,,,,MG700,6 String,,,,449.99
G&L,,,,,,,,,903.93
Fender,,,,,,,,,988.00
Fender Japan,,Alder,,ST62-70,6 String,Sunburst,Solid,,839.00
Gibson,,,Gibson Les Paul,Les Paul Classic,,,,,1822.00
Gibson,2016,,Gibson Les Paul,Les Paul Traditional,,,,,2033.00
Gibson,,,Gibson SG,,,,,,1544.00
Gibson,,,Gibson SG,,,,,,1544.00
Fernandes,,,,LG-85BT MSV Hidehiko Hoshino,6 String,Silver,Solid,,832.17
PRS,,Maple,,SE-Custom 24,6 String,Purple,Solid,,889.00
Knaggs Guitars,,Alder,,BFV-Mini,6 String,,BFV-Mini,Right-Handed,2964.99
Fender Japan,2002-2004,Alder,,ST62-70TX,6 String,3TS,Solid,,883.00
Starshine,2019,Ash,XYS,XYS,6 String/7 String,Blue Burst,,Right-Handed,389.90
Schecter,,Ash,,CT-3-24-AS-VTR,6 String,,CT-3-24-AS-VTR,Right-Handed,1546.99
Yamaha,Unknown,,,SGV-1200,6 String,PSW,Solid,Right-Handed,2130.00
Fender Japan,,Ash,Fender Japan ST,ST62,6 String,Pink,,Right-Handed,1128.00
,,,,,,,,,877.00
G&L,,,,PREMIUM L-2000,4 String,,,,999.99
Suhr,,Alder,,Classic,6 String,Sonic Blue,Classic,Right-Handed,3936.99
Fender,,Alder,,Jazzmaster,6 String,,,Right-Handed,938.99
GRECO,,,,SE800,6 String,Sunburst,Solid,,1067.10
FERNANDES,,,,,,,,,534.00
MARTIN,2002,,,D-1,6 String,,,,1299.99
Gibson,,,Gibson Les Paul,Les Paul Classic,,,,,1811.00
Edwards,2009,,,E-FR-130GT,6 String,Black,Solid,,412.15
Fender Japan,,,,,,,,,1331.88
Gibson,,Solid Wood,,Les Paul,6 String,Blue,Solid,,3285.00
Starshine,2019,Basswood,YL,YL-MM,6 String,Red,Solid,Right-Handed,309.00
Edwards,,Alder,,E-P-85J,6 String,Blue,Solid,,505.00
FENDER JAPAN,,,,,,,,,903.93
IBANEZ,,,,,,,,,903.93
YAMAHA,,Solid Wood,,SN-2,6 String,Red,Solid,,614.00
Gibson,,Solid Wood,,Les Paul Classic,6 String,Cherry Sunburst,Solid,,1969.00
Gibson,,,,Melody Mekar,6 String,White,Solid,,720.00
Edwards,,Alder,,E-SE-87R,6 String,White,Solid,,772.00
EDWARDS,,Alder,,E-SE-87,6 String,Blue,Solid,,496.00
Greco,,,Greco DS,DS-90,6 String,,,Right-Handed,1004.00
EPIPHONE,,,,DC Custom,6 String,,,,899.99
EDWARDS,,,,E-EN-165-A3,6 String,,,,1199.99
FERNANDES,,,,FR-DLX JPC STR,6 String,,,,1149.99
FENDER JAPAN,,,,,,,,,1344.00
Paul Reed Smith,,Mahogany,,SE Custom 24,6 String,,SE Custom24,Right-Handed,853.99
DEAN,,,,DBD T,,,,,598.00
ESP,,,,,,,,,2516.83
Greco,,,,Custom,6 String,,,,1077.00
Fender,,,Fender Stratocaster,Vintage,,,,,2033.00
,,,,,,,,,2566.00
TARGET,,,,,,,,,465.86
FENDER JAPAN,,,,,,,,,945.76
Fender Japan,1994,,,STR-164LS,6 String,,Solid,,1597.77
Suhr,,Ash,,JST CLASSIC,6 String,Aged Cherry Burst,JST CLASSIC,Right-Handed,4763.99
Ibanez,,,,,,,,,440.39
Greco,,,,,6 String,Sunburst,,Right-Handed,1030.00
LAKLAND,,,,SK-4DX,4 String,,,,899.99
YAMAHA,,,,SA-60,6 String,,,,1399.99
EPIPHONE,,,,LP Custom Pro,6 String,,,,649.99
Fender Japan,,,,,,,,,959.05
IBANEZ,2019,,,JEM7V-WH,6 String,,,Right-Handed,1999.99
ESP LTD,2019,,,LH1001FRQMVSHFD,6,Purple,Solid,Right handed,1049.00
Edwards,Unknown,,,E-ST-90ALR,6 String,Light blue,Solid,,503.59
,,,,,,,,,1322.00
G&L,,,,L-2000,4 String,,,,949.99
pango,2018,Acrylic,,PAG-018,6 String,Transparent,Solid,,320.00
PRS,Unknown,Maple,,SE Custom,6 String,Green,Solid,Right-Handed,953.00
FENDER JAPAN,,,,ST-38,6 String,,,Right-Handed,449.99
Unbranded,2019,Mahogany,,,6 String,,Solid,Right-Handed,285.00
VanZandt,,Alder,,Broken Arrow,6 String,Blue,Solid,,1229.00
EPIPHONE,,,,LES PAUL STANDARD,6 String,,,,649.99
Ibanez,,Maple,,RG950WFMZ,6 String,Brown,Solid,,1019.00
ＥＰＩＰＨＯＮＥ,,Solid Wood,,LES PAUL ULTRA III,6 String,Black,Solid,,555.00
,,,,,,,,,1533.00
FERNANDES,,,,Germany,6 String,Germany,,Right-Handed,399.99
Pignose,,Basswood,,PGG-259 BK,6 String,Black,Solid,,398.96
Greco,,Mahogany,,EGS-85,6 String,,Solid,Right-Handed,909.00
GIBSON,2009,,,LES PAUL TRADITIONAL,6 String,,,Right-Handed,1799.99
Burretone Guitars,2019,,,stratocaster,6 String,,,,880.00
Gibson,2011,Mahogany,Gibson Les Paul,Les Paul Custom,6 String,Red,,Right-Handed,3237.00
ARIA PRO‡U,,,,,,,,,721.68
YAMAHA,,,,,,,,,481.00
YAMAHA,,,,,,,,,565.00
YAMAHA,,,,,,,,,553.00
Killer,,Ash,,LG-STARSHELL,6 String,Purple,Solid,,625.00
Greco,1986,,,,,,,,766.00
Gibson,,,,,6 String,Gold Top,Solid,Right-Handed,1639.00
zuwei,2019,Mahogany,,,6 String,,Solid,,389.00
LTD,,,,M-1007MS,7 String,,,,1249.99
LTD,,,,EC-1000ET,6 String,,,,1199.99
Gibson,1997,,Gibson Les Paul,Les Paul Studio,,,,,1122.00
ESP,2017,Maple,ESP LTD,LMH1000ETFMSTBLK,6 String,Black,Solid,Right-Handed,1149.00
Gibson,,Mahogany,,Les Paul Standard,6 String,,Les Paul Standard,Right-Handed,3627.99
Gibson,,,Gibson Les Paul,Les Paul Standard,,,,,1911.00
Fender,,,Fender Stratocaster,Custom,,,,,3633.00
GIBSON,1998,,,LES PAUL STUDIO,6 String,,,,1249.99
IBANEZ,,,,BTB776PB,6 String,,,Right-Handed,849.99
Fujigen,2016,Mahogany,Limited Model NCLC-10R,Limited Model NCLC-10R,6 String,Black,Solid,Right-Handed,904.00
Orville,1998,Mahogany,LPS-75 Les Paul Standard,LPS-75 Les Paul Standard,6 String,Gold,Solid,Right-Handed,1196.00
Unbranded,,Laminate,,,6 String,Yellow,Semi-Hollow,Right-Handed,329.90
Ibaneze,,,,,,,,,844.12
Spear,,,,,7 String,,,,560.00
SCHECTER,,,,,,,,,1414.84
Unbranded,2019,,,,6 String,Red,Semi-Hollow,Right-Handed,319.00
LTD,,,,M-10,6 String,,,,499.99
FENDER JAPAN,,,,,,,,,903.93
FENDER JAPAN,,,,,,,,,903.93
BURNY,,,,,,,,,1207.86
Unbranded,,Basswood,,,6 String,White,Solid,Right-Handed,319.90
Starshine,2019,Basswood,CC,CC-MT60,6 String,Yellow,Solid,Right-Handed,309.00
RG CUSTOM GUITARS,,swamp ash,,Six String Razor,6 String,,Solid,,2450.00
Greco,,,,SE600J,6 String,,Solid,Right-Handed,765.00
NO BRAND,,,,,,,,,851.46
HISTORY,,,,,,,,,1207.86
FENDER JAPAN,,,,,,,,,964.77
GROVERJACKSON,,,,,,,,,903.93
Ibanez,2017,,Ibanez RG,RG970WBWZ,6 String,,,Right-Handed,971.00
LTD,2017,,,H-1007,7 String,,,,1199.99
LTD by ESP,,,,H-2,6 String,,,Right-Handed,649.99
FENDER USA,,,,,,,,,1438.46
Tokai,Unknown,Maple+Mahogany,,PRS-180VF,6 String,TA,Solid,Right-Handed,2335.00
G-Life Guitars,,Ash,,Cross Edge Hannes,6 String,Black,,Right-Handed,2715.99
PRS,,,,,,,,,3370.00
Tune,,Alder,,ZMT-175,6 String,Silver,Solid,,1041.00
Epiphone,2006,,,G-400 CUSTOM,6 String,Antique Ivory,Solid,,705.69
Unbranded,2019,Mahogany,,X-SX5,6 String,White /Black,Solid,Right-Handed,306.79
Unbranded,2019,,,,6 String,Red,Semi-Hollow,Right-Handed,307.00
JACKSON,,,,JS32R,6 String,,,,349.99
Fender Japan,1993,,,ST-STD,6 String,,Solid,,704.77
IBANEZ,,,,S570,6 String,,,Right-Handed,599.99
EPIPHONE,,,,,,,,,633.34
FENDER JAPAN,,,,,,,,,903.93
Fender Japan,Unknown,,Fender Stratocaster,ST-62 Stratocaster,6 String,,Solid,,526.14
Fender Japan,,Poplar,Fender Japan MG,MG65,6 String,White,,Right-Handed,1213.00
Yamaha,,,,,,,,,389.88
Fender,,,,,,,,,1549.99
Ibanez,,Ash,,,,,Solidbody,,1199.99
Jackson,,Mahogany,,,,,Solidbody,,999.99
,,,,,,,,,547.88
Fender,,Basswood,,,,,Solidbody,,1299.00
Fender,,,,,,,,,1549.99
SIMON&PATRIC,,,,CUT-AWAY GT CONCERT HALL,6 String,,,,1399.99
Yamaha,,Mahogany,Image Custom,Image Custom,6 String,Brown,Solid,Right-Handed,1928.00
GIBSON USA,2012,,,Les Paul Future Tribute,6 String,,,,849.99
Gibson,,,Gibson Les Paul,Les Paul Studio,,,,,1699.00
Fender Japan,2015,,,CLASSIC 50S STRAT,6 String,Old Candy Apple Red,Solid,,815.63
Squier by Fender,,,,,6 String,Candy Apple Red,,,997.68
Tokai,,Mahogany,,SG118,6 String,Black,Solid,Right-Handed,918.00
Prestige,,,,Troubadour RS,6 String,Matte Black,Solid,Right-Handed,999.00
Ibanez,1986,Mahogany,Gibson Invader,Invader,6 String,Red,,Right-Handed,1191.00
,,,,diamond synyster gate,,,,,599.99
Hagstrom,,,,,,,,,589.99
Starshine,2019,Mahogany,,TOM-A1,6 String,Black,Solid,Right-Handed,309.00
IBANEZ,,,,,,,,,1249.34
IBANEZ,,,,,,,,,549.63
Fender Japan,,,,,,,,,888.82
,,,,,,,,,4077.00
Fender Japan,,Solid Wood,,MG65,6 String,White,Solid,,1056.00
FENDER JAPAN,1987,,,ST57-55,6 String,,,,799.99
Gretsch,,Mahogany,,,6 String,,Solid,,649.99
Paul Reed Smith,,,,,,,,,4299.00
,,,,,,,,,1811.00
YAMAHA (YAMAHA),,,,,,,,,1472.99
Fender Japan,,Alder,,JM66,6 String,Old Candy Apple Red,Solid,Right-Handed,1081.00
Fender,,Alder,Hybrid 60s Telecaster Quilt Top Transparent,Hybrid 60s Telecaster Quilt Top Transparent,6 String,Black,Solid,Right-Handed,1473.00
Fernandes,Unknown,Unknown,,ZO-3 Geitassha,6 String,Unknown,Solid,Right-Handed,532.80
