Brand,Year,Material,ProductLine,Model,StringConfiguration,Color,BodyType,Hand,Price
AntonioTsai,2018,Solid Wood,,Solid Mah0gany Abalone & Pink Mop Inlay,6 String,Brown,Solid Wood,,750.00
FENDER MEXICO,,,,,,,,,711.37
PRS,,Mahogany,,SE Standard 24,6 String,Red,Solid,,684.00
Epiphone,,,,Custom,6 String,Black,Solid,,979.00
,,,,,,,,,309.00
Fender,,,,,,,,,1329.00
,,,,,,,,,799.88
GnL,,,,,6,,Solid,,549.99
EVH,,,,,,,,,1099.99
Fender,,,,,,,,,1479.77
YAMAHA,1980's,,,FG-350D,6 String,,,,599.99
EPIPHONE,,,,HAND CRAFTED C5040098,4 String,,,,599.99
YAMAHA,1970's,,,FG-160,6 String,,,,599.99
Epiphone,,Solid Wood,,TAK MATSUMOTO,6 String,Black,Solid,,791.00
Gisten,2019,,,Custom,6 String,,,,339.00
B.C.Rich,Unknown,Basswood,,Villain Escape 8,8 String,,Solid,Right-Handed,863.00
Gretsch,,,,,,,,,549.99
Airline,,,,Bighorn,6 String,Red,Solid,Right-Handed,549.00
Ernie Ball,,,,,,,,,2799.00
Jackson,,,,,,,,,899.99
Mayones Guitars,,,,,,,,,4215.00
Fender,,Alder,,Telecaster,6 String,,,Right-Handed,954.99
Human,2018,Solid Wood,,Custom,6 String,White,Solid,Right-Handed,345.00
FENDER JAPAN,,,,,,,,,789.70
FENDER JAPAN,,,,,,,,,789.70
Unbranded,,Maple,,,6 String,,Solid,Right-Handed,299.99
ARIA PRO II,,,,RS WILDCAT,6 String,,,,399.99
Jackson,,Mahogany,,Dave Davidson Warrior WR7,7 String,Distressed Ash,Solid,,1299.99
Ibanez,,,,Custom,,,Hollow,,1000.00
Washburn,,,,,,,,,949.00
Fender,,,,,,,,,1099.99
Schecter,,,,,,,,,1099.00
,,,,,,,,,833.00
YAMAHA,,Solid Wood,,MG-M III,6 String,Multi-Color,Solid,,1162.00
GrassRoots,,,,G-FR-62GT,,,,,568.00
pango,2019,Acrylic,Pango Music,PAG-110-02,7 String,Transparent,Solid,Right-Handed,299.00
Gibson,2014,,Gibson Les Paul,Les Paul Traditional,,,,,1999.00
Schecter,,Ash,,BH-1-STD-24F,6 String,,BH-1-STD-24F,Right-Handed,1501.99
GnL,,,,,6,,,,499.99
Sterling by Music Man,,,,,,,,,701.15
Gretsch,,,,,,,,,2299.99
Fender,,,,,,,,,674.99
G&L Guitars,,,,,,,,,429.99
Givson,,Basswood,,Rose 03,6 String,Black,,Right-Handed,515.00
Dean,,,,,6 String,Others,Solid,,359.00
Gibson,,Mahogany,,Les Paul Studio,6 String,,Les Paul Studio,Right-Handed,1628.99
Schecter,,Ash,,CT-3-24-AS-VTR,6 String,,CT-3-24-AS-VTR,Right-Handed,1546.99
BURNY,,,,SUPER GRADE,6 String,,,,649.99
EDWARDS EDWARDS,,,,,,,,,1007.00
Fender,,,Fender Stratocaster,Acoustasonic,,Black,,Right-Handed,899.00
Epiphone,,,,,,,,,499.00
Dean Guitars,,,,,,,,,599.00
Gretsch,,,,,,,,,899.99
G&L Guitars,,,,,,,,,569.99
PRS,,Maple,,SE-Custom 22,6 String,Green,Solid,,759.00
Ibanez,,Basswood,Ibanez PGM,PGM500,6 String,Red,,Right-Handed,1231.00
IBANEZ,,,,,,,,,1249.34
Squire,,,,,,,,,535.29
Pu-Bao,2019,Teak wood,,Standard,4 strings ,Brown,Solid,Right-Handed,520.00
Fender,2009,,Fender Stratocaster,Vintage,,,,,1544.00
Squier,,,,,,,,,399.99
Danelectro,,Laminate,,66T,6 String,Transparent Orange,Semi-Hollow,,749.00
Fender,,,,,,,,,1295.88
Guild,,,,,,,,,649.88
ESP,,,,,6,,Solid,,3495.00
Orville,1990,Mahogany,Wine Red,LPC-75,6 String,Wine Red,Solid,Right-Handed,912.00
Tokai,,Solid Wood,,FB90,6 String,Black,Solid,,737.00
Epiphone,,,,Les Paul,6 String,,,,593.99
HAGSTROM,,,,F300,6 String,,,,549.99
SCHECTER,,Alder,,C-1,6 String,White,Solid,,926.00
NO BRAND,,,,,,,,,834.65
G&L Guitars,,,,,,,,,999.99
Dean Guitars,,,,,,,,,1299.00
Fender,1999,,Fender Stratocaster,Stratocaster American Standard,6 String,Black,Solid,Right-Handed,999.00
Schecter Guitar Research,,,,,,,,,459.00
D'Angelico,,,,,,,,,799.99
ZEMAITIS,,Mahogany,,A22SU,6 String,Black,Solid,,1312.00
IBANEZ,,,,GRG150DX,6 String,,,,399.99
Fender Japan,1990s,Basswood,Fender Japan ST,ST72,6 String,,,Right-Handed,891.00
Tokai,,Alder,Tokai AST,AST-GP,6 String,Red,,Right-Handed,1066.00
Fender,2019,,,Jimi Hendrix Stratocaster,6 String,3 Color Sunburst,Double Cut,Right Handed,924.99
Fender,,,,,,,,,1999.99
Gretsch,,,,,,,,,2299.99
GnL,,,,,6,,Solid,,1260.00
Fender,,,,,,,,,1436.26
YAMAHA,,,,CG131S,6 String,,,,399.99
Ibanez,,Meranti,,RG3070-TDF,6 String,,RG3070-TDF,Right-Handed,1861.99
Ibanez,,Mahogany,,,6 String,Surreal Black Burst,Solid,Right-Handed,1070.00
B.C.Rich,,,MKB-780JE,MKB-780JE,6 String,Black,Solid,Right-Handed,695.00
Fender Japan,,,,TC72,,,,,943.00
Yamaha,,,,,,,,,899.99
Fender,,,Fender Telecaster,Custom,,,Solid,,1650.00
Dean,,,,,6,Black,,,599.00
D'Angelico Guitars,,,,,,,,,1699.99
Gretsch,2019,Maple,,,6 String,Green,Semi-Hollow Body,Left-Handed,549.99
Unbranded,2019,Laminated Maple +Quilted Maple Veneer,,S-DF2,6 String,VS,Semi-Hollow,Right-Handed,362.89
Jackson,,Mahogany,,,,,Semi-Hollow Body,,599.99
Unbranded,,Laminate,,,6 String,VS,Full-Hollow,Right-Handed,329.90
Unbranded,2019,Mahogany + Quilted Maple Top Veneer,,Z-ZC31,6 String,CS,,Right-Handed,372.79
Greco / Fujigen,Unknown,Mahogany,,SS63-60,6 String,Cherry,Solid,Right-Handed,855.00
Jackson,Unknown,,,PRO SERIES SOLOIST SL2,6 String,White,Solid,,1025.23
ESP Guitars,,,,,,,,,799.00
Yamaha,,,,,,,,,809.99
GnL,,,,,6,,Solid,,539.99
ESP,,,,,,,,,820.88
G&L Guitars,,,,,,,,,1799.99
Gibson,2017,,,CS-356,6 String,,Solid,,3880.77
Tokai,,Alder,Tokai ATE,ATE-88,6 String,,,Right-Handed,746.00
Greco,,,,SE600J,6 String,,Solid,Right-Handed,765.00
YAMAHA,,,,,,,,,466.00
Dean,,,,,6,Black,,,349.00
Dean,,,,,12 String,Black,Semi-Hollow,,469.00
G&L Guitars,,,,,,,,,459.99
Ernie Ball Music Man,,,,,,,,,3499.00
Paul Reed Smith,,,,,,,,,4869.00
Burretone Guitars,2019,,,PS,4 String,Black/Silver Heavy Relic,Solid,Right-Handed,950.00
,,,,,,,,,2155.00
Ibanez,N/A,N/A,,R-,N/A,N/A,,Right-Handed,1051.00
Gibson,2016,,Gibson Les Paul,Les Paul Studio,,,,,1088.00
,,,,,,,,,1188.00
Gibson,,Mahogany,,Les Paul Standard,6 String,,Les Paul Standard,Right-Handed,3688.99
Ibanez,2019,Ash,Ibanez Prestige,RG752AHMNGB,7 String,Green,Solid,Right-Handed,1411.99
GnL,,,,,6,,Solid,,1449.99
Ibanez,,,,,6,White,,,799.99
Dean,,,,,,,,,849.00
Schecter,2019,,,MW CET PURPLE STABILIZED,6,Purple,Solid,Right handed,4099.00
Starshine,2019,Basswood,YL,YL-MM,6 String,Red,Solid,Right-Handed,309.00
GIBSON,2010,,,STUDIO 60'S XLOCK,6 String,,,,799.99
Fishman,2017,Acrylic,,Custom,6 String,Clear,Solid,Right-Handed,364.00
GrassRoots,,Alder,,G-LP-Type,6 String,Orange,Solid,,439.00
Gibson,,Mahogany,Gibson Les Paul,Les Paul Standard,6 String,Red,,Right-Handed,1839.00
Bill Lawrence,,Alder,,VR-801,6 String,White,Solid,,560.00
Guild Guitars,,,,,,,,,849.99
ESP LTD,2019,,,LVIPER256SW,6,White,Solid,Right handed,449.00
Taylor,,,,,,,,,2099.00
Yamaha,,,,,,,,,425.00
PRS,,,,,,,,,1349.00
FENDER MEXICO,,,,,,,,,669.55
Jackson,,,,,,N/A,,,1817.00
Fender,,,Fender Stratocaster,,,,,,899.00
Unbranded,2019,Acrylic,,,6 String,,Solid,Right-Handed,322.00
Ibaneze,,,,,,,,,823.53
Unbranded,,,,,,,,,549.99
Vintage,,,,,,,,,429.00
Unbranded,,,,,,,Semi-Hollow,,599.99
Jackson,,,,,,,,,999.99
RG CUSTOM GUITARS,,,,Miss Browny,6 String,,Solid,,2500.00
Starshine,2019,Ash,XYS,XYS,6 String/7 String,Blue Burst,,Right-Handed,389.90
Unbranded,,,,,6 String,,Solid,Right-Handed,289.99
GRETSCH,,,,,,,,,858.25
Fernandes,,,,RAVELLE-ELT,6 String,Gray,Solid,,1615.38
JOSE ANTONIO,,,,20C,6 String,,,,1099.99
Dean Guitars,,,,,,,,,619.00
Loog Guitars,,,,,3 String,Clear,Solid,,299.00
Fender,,,,,,,,,399.99
Jackson,,,,,,,,,2899.99
Fender,,,,,,,,,1221.88
Greco,,Acrylic,,AP1000 Lucite Model,6 String,,Solid,Right-Handed,1390.00
SPEAR GUITAR,,Solid Wood,,Reflector,6 String,Blue,Solid,,513.00
Fender,,,,American Performer Stratocaster,,,,,1520.00
PIRLES,,,,FG-85,6 String,,,,1249.99
Fender,,,Fender Stratocaster,,,Black,Solid,Right-Handed,499.00
Gretsch,,,,,,,,,2999.99
Jackson,,,,,,,,,1099.99
Unbranded,,,,,,,,,449.99
Fender,,,,,,,,,674.99
FERNANDES,,,,RAVELLE TARANTURA,4 String,,,,599.99
EDWARDS,,Alder,,E-TE-100CTM/LT,6 String,Red,Solid,,699.00
Ibanez,,Basswood,Ibanez RG,Ibanez RG,6 String,,,Right-Handed,1528.00
Fender,,,Fender Jaguar,,,,,,1800.00
,,,,,,,,,1022.00
Gibson,,,Gibson Les Paul,Les Paul Standard,,,,,1766.00
G&L Guitars,,,,,,,,,629.99
Supro,,,,,,,,,999.00
Schecter,,,,,6,Black,Solid,,1099.00
Fender,,,,,,,,,1099.99
Fender Japan,,Ash,,TL72,6 String,Black,Solid,,786.00
EPIPHONE,2015,,,Dot EB,6 String,,,Right-Handed,449.99
Fender Japan,1993-1994,Basswood,Fender Japan ST,ST57,6 String,Red,,Right-Handed,835.00
FENDER JAPAN,,,,,,,,,1576.21
VOX,,,,VBW-2500,4 String,,,Right-Handed,1624.99
Greco,1981,,,,,,,,655.00
Schecter,,,,,,,,,369.00
Ibanez,,,,,,,,,2599.99
EVH,,,,,,,,,549.99
Suhr,,,,,,,,,2415.00
Fender,2019,Alder,Vintera Series,Vintera '60s Stratocaster,6 String,Ice Blue Metallic,Solid,Right-Handed,899.99
Comins,,Solid Wood,,Chester Avenue,6 String,Natural,Hollow,,6309.00
Gibson,,,Gibson SG,SG Standard,,,,,1244.00
Varius,,,,S-2,6 String,Vintage white,ST,,1599.00
DEAN,,,,RAZORBACK SLIME BUMBLEBEE,,,,,1249.99
Ibanez,,,,,6 String,Blue,,,3329.99
Godin,,,,,,,,,1250.00
Gretsch,,,,,,,,,1779.00
Epiphone By Gibson,2005,Mahogany,,G-310 SG,6 String,Black and Red,Solid,Right-Handed,399.00
Schecter,,,,,8,Red,Solid,,1029.00
Ibanez,,,,,,,,,999.99
EDWARDS,,,,E-RS145G/R,,,,,1165.00
YAMAHA,,,,,,,,,1417.40
Unbranded,2019,,,,6 String,Red,Semi-Hollow,Right-Handed,329.00
FENDER JAPAN,,,,JB62-US,4 String,,,,699.99
Suhr,,Alder,,Classic Antique,6 String,Pink,Classic Antique,Right-Handed,4742.99
Fender Japan,,Basswood,,MG69,6 String,Candy Apple Red,Solid,Right-Handed,730.00
Yamaha,,,,,,,,,359.99
Suhr,,,,,,,,,4553.85
Vintage,,,,,,,,,449.00
Schecter,,,,,6,Black,Solid,,699.00
Suhr,,,,,,,,,3750.00
Suhr,,Ash,,J Select,6 String,,J Select,Right-Handed,3824.99
ibanez,,,,,,,,,488.04
Fernandes,,,,RSG-55 ’69,6 String,Red,Solid,,538.46
Human,2018,Solid Wood,,Custom,6 String,Black,Solid,Right-Handed,385.00
YAMAHA,,,,,,,,,638.00
Sterling by Music Man,,,,,,,,,899.00
Gretsch,,,,,,,,,1779.00
Dean,,,,,6,White,,,499.00
Ernie Ball Music Man,,,,,,,,,3499.00
Hagstrom Guitars,,,,,,,,,319.99
GIBSON USA,2012,,,Les Paul Future Tribute,6 String,,,,849.99
GRECO,,,,Les Paul,6 String,Black,Solid,,448.47
LTD,,Solid Wood,,EC-407,7 String,Black,Solid,,813.00
Squier by Fender,,,,,6 String,Candy Apple Red,,,997.68
Greco / Fujigen,1977,,,MR-600,6 String,,Solid,,998.00
Prestige,,,,Troubadour RS,6 String,Matte Black,Solid,Right-Handed,999.00
Ernie Ball,2000,,,Luke,,Black Sparkle,,,1549.99
PRS,,,,,,,,,959.00
EVH,,,,,,,,,549.99
Squier,,,,,,,,,399.99
Greco,1987,,,APW-500 Black 1987,6 String,,Solid,,726.99
PRS,,Maple,,Custom 22,6 String,Sunburst,Solid,,2644.00
SCHECTER,,Solid Wood,,HELLRAISER,6 String,Red,Solid,,949.00
Unbranded,2019,,,,6 String,Red,Semi-Hollow,Right-Handed,319.00
SCHECTER,1994,,,Stratocaster (LPB),6 String,,Solid,,1828.77
Unbranded,2019,,,,6 String,Red,Semi-Hollow,Right-Handed,307.00
ESP Guitars,,,,,,,,,662.00
G&L Guitars,,,,,,,,,1399.99
Guild Guitars,,,,,,,,,1699.00
G&L Guitars,,,,,,,,,1699.99
Gretsch Guitars,,,,,,,,,3299.99
Ibanez,,,,RGMS7,,,,,906.00
ibanez,,,,,,,,,678.73
ibanez,,,,,,,,,576.28
ibanez,,,,,,,,,517.13
SCHECTER,,,,PS-MS BLK,6 String,,,,999.99
GrassRoots,,,,,,,,,450.00
Sozo,,,,ZVW,,White,Solid,Right-Handed,553.52
Jackson,,,,,,,,,599.99
Jackson,,,,,,,,,799.88
Duesenberg Guitars,,,,,,,,,2712.00
Fender,,,,,,,,,999.88
SCHECTER,,,,S-JB VT,4 String,,,,1249.99
Gretsch,,,,G6128T,,,,,2070.00
SCHECTER,,,,,,,,,1414.84
FERNANDES,,,,Burny Custom FST,6 String,,,,649.99
Yamaha,1979,Alder,SJ-800 Super Jam 800,SJ-800 Super Jam 800,6 String,natural,Solid,Right-Handed,1115.00
BURNY,,,,,,,,,646.24
Ernie Ball Music Man,,,,,,,,,2719.99
Sawtooth,,,,,,,,,349.98
Squier,,,,,,,,,399.99
G&L Guitars,,,,,,,,,529.99
ESP,,,,EC1000-STBCLH,,,,,859.99
YAMAHA,,,,GC-22S,6 String,,,,1099.99
Starshine,2019,Ash,CC,CC-RTL3,6 String,Yellow,Solid,Right-Handed,349.00
Cool Z,,(Top) Hard Maple (Back) Mahogany,,ZLS-1,6 String,Lemon Drop,Solid,Right-Handed,563.00
Fender Japan,,Solid Wood,,ST71-140YM,6 String,White,Solid,,1285.00
FERNANDES,,,,TE-95T,6 String,,Solid,,799.77
COOLZ,,,,ZST-V/M,6 String,,Solid,,756.79
G&L Guitars,,,,,,,,,549.99
D'Angelico,2018,Laminated Flame Maple,D'Angelico Excel,Excel DC,6 String,Cherry,Semi-Hollow,Right-Handed,999.99
Schecter,,,,,9,,,,1069.00
Ovation,,,Elite,1868,6 String,Black,,Right-Handed,699.00
Sterling by Music Man,,,,,,,,,699.99
TOKAI,,Maple,,LG-118F,6 String,Sunburst,Solid,,690.00
Knaggs,2012,,,Kenai Tier 1,6 String,Aged Scotch,,,4799.00
one piece,,,,,,,,,2399.00
Unbranded,2019,Basswood,,,6 String,,Solid,Right-Handed,390.00
zuwei,2019,,,,6 String,,Solid,,359.00
Pignose,,Basswood,,PGG-259 BK,6 String,Black,Solid,,398.96
Fender,,,,,,,,,1320.88
EVH,,,,,,,,,599.99
Dean Guitars,,,,,,,,,769.00
Duesenberg Guitars,,,,,,,,,3208.80
Suhr,,,,,,,,,2415.00
,,,,,,,,,988.00
K.YAIRI,2005,,,G-1F,6 String,,,,849.99
Gibson,,Mahogany,,Les Paul Custom,6 String,,Les Paul Custom,Right-Handed,4718.99
Yamaha,,Rosewood,,PAC-212VFM,6 String,Tobacco Brown Sunburst,Solid,,549.00
NO BRAND,,,,,,,,,355.20
,,,,,,,,,1677.00
Duesenberg Guitars,,,,,,,,,3208.80
D'Angelico,,,D'Angelico Deluxe,Deluxe SS,6 String,Matte Emerald,Semi-Hollow,Right-Handed,1469.00
Schecter,,,,,6,,,,2949.00
Fender,,,,,,,,,1449.99
Reverend,,,,,,,,,1099.00
YAMAHA,,,,,,,,,466.00
YAMAHA,,,,,,,,,1240.00
Edwards,,Solid Wood,,E-PV-143,6 String,Red,Solid,,940.00
Fender Japan,,Basswood,,Traditional 60s,6 String,Black,Solid,,1081.00
SCHECTER,,,,,,,,,1102.12
SCHECTER,,,,,,,,,898.88
Fender,,,,,,,,,1949.99
Cort,,Maple,,X300GRB,6 String,Gray,Solid,,499.00
PRS,,,,,,,,,1349.00
Paul Reed Smith,,,,,,,,,4299.00
Unbranded,,,,,,Gold,,,899.99
Mayones,,Solid Wood,,Setius 6 Pro,6 String,Sunburst,Solid,,2319.00
Bacchus,,,,BLPP-90/BLK,6 String,Black,Solid,Right-Handed,870.00
,,,,,,,,,3099.99
GRETSCH,,,,8217 BEAST 1000,6 String,,,Right-Handed,949.99
YAMAHA,,,,,,,,,932.00
Fender JAPAN,,Basswood,,ST62-ALLBK,6 String,Black,Solid,,641.00
G&L Guitars,,,,,,,,,1699.99
ESP,,Alder,,E-II M-II FM STBLK,6 String,Black,Solid,,1799.00
Gretsch,,Maple,,,,,Hollow Body,,2899.99
Jackson,2019,Mahogany,,PRO SOLOIST SL3,,SATIN ORANGE BLAZE,SOLID,,899.00
Hagstrom,,,,,,,,,874.99
FENDER USA,,,,,,,,,1235.36
Music Palace,,Mahogany,,Custom,6 String,Brown,,Right-Handed,439.90
Fender,,Basswood,,Stratocaster,6 String,,,Right-Handed,837.99
Fender Japan,,Sen,Fender Japan TL,TL52,6 String,,,Right-Handed,1144.00
Fender,1980,Ash,Fender Stratocaster,1980 Stratocaster,6 String,Natural,Solid,Right-Handed,3330.00
ESP Guitars,,,,,,,,,1299.00
Fender,,,,,,,,,2499.99
Fender,,,,,,,,,1099.99
PRS,,,,,,,,,4299.00
Schecter,2015,Mahogany,Schecter Damien Platinum,Blackjack ATX C-1,6 String,Red,Solid,Right-Handed,649.00
Cool Z,,(Top) Hard Maple (Back) Mahogany,,ZLS-1,6 String,Lemon Drop,Solid,Right-Handed,578.00
Gibson,2006,,Gibson Les Paul,Les Paul Classic,,,,,1599.00
,,,,,,,,,1022.00
Paul Reed Smith,,Mahogany,,McCarty,6 String,,McCarty,Right-Handed,4453.99
IBANEZ,2014,,,AF-75 TDG-IV,6 String,,,Right-Handed,599.99
Ibanez,,,,,,,,,1999.99
Ibanez,,,,,,,,,519.00
Alvarez,,,,,,,,,299.00
Unbranded,,,,,,Gold,,,899.99
Suhr,,,,,,,,,3750.00
Ibanez,,Mahogany,,S520,6 String,Black,Solid,,626.00
Ibanez,,,,S570DXQM,,,,,797.00
EDWARDS,,,,E-LP-112LTS,6 String,,Solid,Right-Handed,1088.00
YAMAHA,,,,,,,,,926.00
EPIPHONE,,,,,,,,,851.10
Bigsby,,,,,,,,,2997.50
,,,,,,,,,967.88
EVH,,,,,,,,,999.99
Fender,,,,,,,,,1799.99
Gibson,,,,,,,,,1399.00
Gibson,1982,,,Victory MVX,6 String,,Solid,,1194.07
Valley Arts,,Swamp Ash,,M Series Deluxe,6 String,Black,Solid,Right-Handed,1336.00
FUJIGEN,,Alder,,JMY7-AL-M,7 String,Black,Solid,,1248.00
Gibson,,,Gibson Les Paul,,,,,,3299.00
ESP,,Maple,ESP M,M-ROSELIA,6 String,Blue,,,3731.00
Greco Zemaitis,2007,,,Greco Zemaitis,6 String,,Solid,,2235.00
Fender,,,,,,,,,2499.99
Fender,,,,,,,,,1099.99
Eastwood,,Laminate,,Classic,6 String,White,Semi-Hollow,,549.00
GnL,,,,,6,,Solid,,1695.00
Schecter,2015,Mahogany,Schecter Damien Platinum,Blackjack ATX C-1,6 String,Red,Solid,Right-Handed,649.00
ESP,,,,,,,,,2301.25
Gibson,,,Gibson Les Paul,Les Paul Studio,,,,,1088.00
Gibson,2001,,Gibson Les Paul,Les Paul Standard ~HoneyBurst~2001,6 String,,Solid,,2244.44
LAKLAND,,,,SKYLINE SERIES/SK-4DX,4 String,,,,649.99
Fender Japan,,,,ST62-US,,,,,915.00
Gibson,,,,,,,,,1555.00
Yamaha,,,,,,,,,584.99
Sterling by Music Man,,,,,,,,,949.99
Lyon/Washburn,2007,Unsure,Lyon,Lyon by Washburn,6 String,Union Jack (red,Semi-Hollow,Right-Handed,702.99
Charvel,2019,,,Pro Mod San Dimas Style 2 HH FR M Okoume,6 String,,Single Cut,Right Handed,800.99
Schecter,,,,,,,,,459.00
FENDER USA,,,,,,,,,1412.00
YAMAHA,,,,,,,,,658.00
PRS,,Maple,,CE24,6 String,Yellow,Solid,,2003.00
Greco,1986,,,,,,,,766.00
Unbranded,,,,,,,,Right-Handed,404.14
Gretsch,,Maple,,,,,Hollow Body,,849.99
EVH,,,,,,,,,949.00
,,,,,,,,,549.99
Reverend,,,,,,,,,1099.00
Reverend,,,,,,,,,1099.00
Fender Japan,2012,,Fender Japan MG,MG69,6 String,Red,,Right-Handed,807.00
GrassRoots,,,,G-HR-42NT,,,,,497.00
SCHECTER,,,,R-SW-260CH,6 String,,,,1399.99
LTD,,,,KH-602,6 String,,,Right-Handed,1249.99
Fender,,Alder,,Telecaster,6 String,,,Right-Handed,1032.99
FENDER,2017,,,TRADITIONAL 70's STRATCASTER,6 String,,,,1199.99
Fender,,,,,,,,,674.99
Mayones Guitars,,,,,,,,,4871.00
G&L Guitars,,,,,,,,,639.99
Gretsch,,Laminated Maple,,G2622,6 String,Walnut Stain,Semi-Hollow,,449.99
Paul Reed Smith,,,,,,,,,4839.00
Greco,,,,WS-BG101,,,,,399.99
EDWARDS,,,,,,,,,740.00
,,,,,,,,,1933.00
LAKLAND,,,,SK-4CL,4 String,,,,699.99
EDWARDS,,Solid Wood,,E-CL-140,6 String,Black,Solid,,681.00
Gibson,2014,,Gibson Les Paul,,,,,,933.00
Gretsch,,Maple,,,,,Hollow Body,,2699.99
Ovation,,Spruce,,,6 String,,Solid,,1189.00
Paul Reed Smith,,,,SE Custom 24 Quilt,6 String,,Solid,Right-Handed,829.00
Schecter,,,,,7,,,,329.00
GnL,,,,,6,,Solid,,1349.99
Gibson,,,Gibson SG,SG Standard,,,,,1322.00
CREWS MANIAC SOUND,,,,Les Paul Standard,6 String,Honey Sunburst,,Right-Handed,1999.99
Starshine,2019,Laminated Maple + Flamed Maple Veneer,YL,YL-HLE1,6 String,Red,Semi-Hollow,Right-Handed,309.90
Gibson,,Solid Wood,,Les Paul Studio,6 String,Red,Solid,,1826.00
Fernandes,,,,RSG-55 ’69,6 String,Red,Solid,,538.46
Dean,2018,,,Cadillac 1980,6 String,Ocean Burst,Solid,Right Handed,3159.99
Ibanez,,,,,,,,,499.99
Dean,,,,,6,White,,,499.00
ESP Guitars,,,,,,,,,1599.00
Suhr,,,,,,,,,2799.00
RREchc,2018,Alder,,HFS,6 String,Orange,,Right-Handed,700.00
EDWARDS,,,,,,,,,834.00
ibanez,,,,,,,,,637.43
YAMAHA,,,,SL550,6 String,Black,Solid,,421.42
Aria,,,,,,,,,473.66
Fender,,,,,,,,,1292.88
Ovation,,Spruce,,,6 String,,Solid,,1189.00
Ernie Ball Music Man,,,,,,,,,2599.99
Schecter,,,,,7,,,,329.00
Peavey,,,,Marvel Ghost Rider Predator,6-String,Ghost Rider,,Right-Handed,399.00
IBANEZ,,,,AMV10A-TCL,6 String,Natural,Solid,,657.08
Gibson,2000,,Gibson Les Paul,Les Paul Classic,,,,,1711.00
KILLER,,,,KB-KUMOVI,4 String,,,,599.99
Fender Japan,,Basswood,,ST62,6 String,Sunburst,Solid,,771.00
,,,,,,,,,1811.00
FERNANDES,,,,FR-48,6 String,,,,299.99
ESP,,,,,,,,,580.88
Schecter,,,,,,,,,3499.00
Vintage,,,,,,,,,449.00
Gretsch,,,,,,,,,549.99
G,,,,,,,,,1463.00
Fender Japan,,Basswood,,ST-50,6 String,Sunburst,Solid,,653.00
Squier,,Solid Wood,,CST,6 String,Sunburst,Solid,,749.00
DEAN,,,,,,,,,1100.00
Fender,,,,,,,,,616.78
ZEMAITIS,,Solid Wood,,C24PF,6 String,Silver,Solid,,2476.00
Ernie Ball Music Man,,,,,,,,,2649.00
Dean,,,,,,,,,1199.00
ESP Guitars,,,,,,,,,1799.00
Godin,,,,,,,,,1450.00
Duesenberg Guitars,,,,,,,,,2792.00
Vintage,,,,,,,,,579.00
SCHECTER,,Solid Wood,,ST Type,6 String,Sunburst,Solid,,1059.00
IBANEZ,,,,RG870QMZ,6 String,Red,Solid,,657.08
,,,,,,,,,1622.00
,,,,,,,,,1311.00
OVATION,,,,CS282F,6 String,,,,1249.99
Schecter,,Mahogany,,AD-C1-HR,6 String,,AD-C1-HR,Right-Handed,1278.99
Fender,,,,,,,,,950.88
Gibson,2003,,Gibson SG,SG,6 String,Red,,Right-Handed,699.99
Esp Guitars,,Maple,ESP LTD,M403,6 String,,,Right-Handed,729.99
Reverend,,,,,,,,,899.00
Washburn,,Maple,,J600K-O-U,6 String,Vintage Matte,Jazz,Right-Handed,799.99
SCHECTER,,Alder,,BLACKJACK SLS,6 String,Black,Solid,,800.00
Fender,,,,,,,,,2000.00
,,,,,,,,,1677.00
FERNANDES,,,,FR-55,6 String,,,,424.99
Tokai,,(Top) Quilted Maple (Back) Mahogany,,LS122Q,6 String,,Solid,Right-Handed,866.00
SCHECTER,,,,,,,,,1000.00
ESP,,,,,6,,Solid,,6995.00
Vintage,,,,,,,,,449.00
Sterling by Music Man,,,,,,,,,799.99
Ibanez,,,,,,,,,499.99
G&L Guitars,,,,,,,,,999.99
K.YAIRI,,,,JY-45BE,6 String,,,,1249.99
PRS,,Solid Wood,,S2 Custom 24,6 String,Black,Solid,,2129.00
PAUL REED SMITH,,,,SE Custom,6 String,,,,1049.99
ARIA PRO II,2019,,,ASB-65,4 String,,,,399.99
Ibanez,,Maple,,RG-8570Z,6 String,Sunburst,Solid,,1964.00
DEAN,,,,,,,,,1920.00
Fender,,,,,,,,,950.88
Gibson,2003,,Gibson SG,SG,6 String,Red,,Right-Handed,699.99
Esp Guitars,,Maple,ESP LTD,M403,6 String,,,Right-Handed,729.99
Fender,,,,,,,,,1099.99
G&L Guitars,,,,,,,,,539.99
Fender Japan,,Basswood,,MG73-CO,6 String,Vintage White,Solid,Right-Handed,792.00
Fender USA,,Ash,,American Deluxe,6 String,Sunburst,Solid,,1957.00
GrassRoots,,,,,,,,Right-Handed,454.99
SCHECTER,,Solid Wood,,Chris Garza,7 String,Gray,Solid,,1691.00
OVATION,,,,CS282F,6 String,,,,1249.99
LTD,,,,,,,,,1218.08
Reverend,,,,,,,,,1499.00
ESP,2019,,,EKH2NTB,6,Black,Solid,Right handed,4099.00
Carvin,1995,See Description For Details,DC Series,DC400C Custom,6 String,Deep Antique Brown,Solid,Right-Handed,1300.00
Duesenberg Guitars,,,,,,,,,3040.00
ESP,,,,,,,,,699.00
Greco,1978,,,GOII-600,6 String,Sunburst,Solid,,513.49
Fernandes,1980's,Basswood,,RST-48,6 String,Sunburst,Solid,Right-Handed,545.00
