Brand,Year,Material,ProductLine,Model,StringConfiguration,Color,BodyType,Hand,Price
Gibson,,'Mahogany, Maple',,Les Paul Standard,6 String,,Les Paul Standard,Right-Handed,3748.99
Gibson Custom Shop,,,1960 Les Paul Special Single Cut,1960 Les Paul Special Single Cut,6 String,Yellow,Solid,Right-Handed,2115.00
Gibson,,,,,,,,,3332.00
Gibson,,Solid Wood,,Les Paul,6 String,Blue,Solid,,3534.00
Gibson Custom Shop,,,,,,,,,7802.00
Gibson,,,,,,,,,1086.27
Gibson,2013,,Gibson Firebird,Firebird V,6 String,Black,,Right-Handed,1313.00
Gibson,,,,,,,,,801.00
Gibson Custom Shop,1997,Mahogany,67 Flying V,67 Flying V,6 String,Pink Champagne Metallic,Solid,Right-Handed,2970.00
,,,,,,,,,1799.00
,,,,,,,,,1555.00
Gibson,2019,,,Les Paul Studio Tribute 2019 Satin Cherry Sunburst,6 String,Cherry Sunburst,,,1240.00
Gibson Custom Shop,,,,,,,,,4914.00
Gibson,,,,,,,,,1544.00
Gibson Custom Shop,2007,Quilted Maple Top + Mahogany Back,Gibson SG,SG Elegant,6 String,Firemist,Solid,Right-Handed,3483.00
Gibson,1997,,Gibson Les Paul,Les Paul Standard,6 String,,,,1822.00
Gibson,1978,,,SG STUDIO,6 String,,Solid,,1527.99
Gibson Custom Shop,,,,,,,,,5543.00
Gibson,,,,S-1,6 String,Black,Solid,Right-Handed,1907.00
Gibson,,,Gibson Les Paul,,,,,,1199.00
Gibson,2011,,Gibson Les Paul,Les Paul Standard,,Red,,,1822.00
Orville by Gibson,1991,,,Explorer,6 String,,Solid,,1600.00
Gibson,2015,,,Les Paul Standard,6 String,,Solid,,2288.00
,,,,,,,,,1399.00
Gibson,,,,,,,,,2852.00
Gibson,,,,,,,,,2704.00
Gibson,2018,3 Ply Maple,Gibson ES,ES-335,,Blue,Solid,Right-Handed,4698.98
Gibson,2010,Mahogany,Gibson SG,SG Special,6 String,Ebony,Solid,Right-Handed,860.00
Gibson,,,,,,,,,1726.00
Gibson,,Maple,,Les Paul Classic,6 String,Black,Solid,,1799.00
,,,,,,,,,1399.00
Gibson,,,,,,,,,1461.00
Orville by Gibson,,(Top) Maple (Back) Mahogany,,,6 String,,Solid,Right-Handed,1302.00
Gibson,,Solid Wood,,Les Paul Deluxe,6 String,Black,Solid,,1978.00
GIBSON,,,,,,,,,4094.53
GIBSON,,,,,,,,,1188.78
Gibson,2009,,Gibson Les Paul,Special Faded,6 String,,Solid,Right-Handed,1537.50
Gibson,,'Mahogany, Maple',,Les Paul Classic,6 String,,Les Paul Classic,Right-Handed,1311.99
,,,,,,,,,966.00
Gibson,,,,,,,,,2539.00
Orville by Gibson,,,Gibson ES,ES-335,6 String,,Solid,Right-Handed,1305.00
Gibson USA,,,,,,,,,1090.00
Gibson USA,,Maple,,LP-Studio,6 String,Black,Solid,,1072.00
GIBSON USA,1961,,,LG-1,6 String,,,,2499.99
Gibson Custom Shop,2004,Maple Top + Mahogany Back,Gibson Les Paul,Historic Collection 1959 R9 Les Paul,6 String,Blue color,Solid,Right-Handed,4913.00
,,,,,,,,,2005.00
Gibson,,Solid Wood,,Firebird V,6 String,Sunburst,Solid,,1815.00
Gibson,2005,,Gibson Les Paul,Les Paul Standard,6 String,,Solid,Right-Handed,1725.00
Gibson Custom Shop,,Solid Wood,,Les Paul Standard,6 String,Yellow,Solid,,7302.00
Gibson Custom Shop,,,,,,,,,4549.00
Gibson,,'Mahogany, Maple',,Les Paul Standard,6 String,,Les Paul Standard,Right-Handed,3441.99
Gibson,2004,,Gibson SG,,,,,,1088.00
,,,,,,,,,1222.00
Gibson Custom Shop,,,,,,,,,7717.00
Gibson,2004,,Gibson Les Paul,Les Paul Classic,,,,,1677.00
GIBSON,2013,,,LES PAUL TRADITIONAL,6 String,,,,2199.99
Gibson,,,,,,,,,1283.00
Gibson,,,,,,,,,1272.00
Gibson,1993,,,Les Paul Standard,6 String,Black,Solid,Right-Handed,2900.00
Gibson,,,,RD Standard 78 Natural,6 String,,Solid,,2811.79
Gibson Custom Shop,,,,,,,,,6235.00
Gibson,,,Gibson Les Paul,Custom,6 String,Black,Solid,Right-Handed,4013.00
Gibson,,,,,,,,,1880.00
Gibson,,,,,,,,,4531.00
Gibson,2005,,Gibson Les Paul,Les Paul Standard,6 String,,,Right-Handed,2137.00
Gibson,2016,,Gibson Les Paul,Les Paul Traditional,,,,,1644.00
,,,,,,,,,12500.00
,,,,,,,,,2744.00
,,,,,,,,,2588.00
,,,,,,,,,1111.00
Heritage,2000,,Gibson Les Paul,Les Paul Standard,,,,,1699.00
Gibson,1998,Mahogany,Gibson Les Paul,Les Paul Standard,6 String,,,Right-Handed,1867.00
Gibson,,Maple,,Vintage ES-140 3/4,6 String,,Hollow,Right-Handed,3316.00
Gibson,2006,,Gibson Les Paul,Custom,,Black,,,2999.00
GIBSON,,,,GUITAR OF THE MONTH,6 String,,Solid,,2258.79
GIBSON,,,,,,,,,945.95
Gibson,2016,,Gibson SG,,,Brown,,,855.00
Orville by Gibson,,,Gibson Les Paul,Custom,,,,,1355.00
,,,,,,,,,2666.00
Gibson,2000,Maple,Gibson Les Paul,Les Paul Classic,6 String,,,Right-Handed,1879.00
,,,,,,,,,3955.00
Gibson Custom Shop,,,,,,,,,5654.00
Gibson Custom Shop,1996,Maple / Mahogany (Chanbered),Gibson Les Paul,Les Paul Catalina,,Cascade Green,Solid,Right-Handed,3219.00
Gibson,,,,,,,,,2845.00
Gibson,,,,,,,,,2093.00
Gibson,,,,,,,,,890.00
Gibson,,,,,,,,,3812.00
Gibson,2018,3 Ply Maple,Gibson ES,ES-335,,Blue,Solid,Right-Handed,4698.98
Gibson,,,,,,,,,1125.00
Gibson,,,,,,,,,1424.00
Gibson Custom Shop,2006,,Gibson Les Paul,,,,,,2655.00
GIBSON,2013,,,LES PAUL TRADITIONAL,6 String,,,,2199.99
GIBSON,,,,GUITAR OF THE MONTH,6 String,,Solid,,2258.79
Orville by Gibson,,,Gibson Les Paul,Custom,,,,,1355.00
Gibson,2000,Maple,Gibson Les Paul,Les Paul Classic,6 String,,,Right-Handed,1879.00
Gibson Custom Shop,,,,,,,,,5654.00
Gibson,,,,SG,,,SG,,1098.00
Gibson,,,,,,,,,2845.00
GIBSON,,,,,,,,,1414.67
,,,,,,,,,2588.00
Gibson,,,,,,,,,782.00
Gibson,,Mahogany,,Does Not Apply,6 String,Black,Solid,,1760.00
Gibson,2005,,Gibson Les Paul,Custom,,White,,,3311.00
Gibson,,(Top) Maple (Back) Mahogany,,Classic Exclusive,6 String,Classic White,Solid,Right-Handed,1883.00
Gibson,,Solid Wood,,SG Standard,6 String,Black,Solid,,1286.00
,,,,,,,,,1088.00
GIBSON,2018,,,LES PAUL TRIBUTE,6 String,,,,999.99
Gibson Custom Shop,,,,,,,,,3014.97
Gibson,,Maple,,Les Paul Tribute,6 String,Gold,Solid,,1012.00
Gibson Custom Shop,,Solid Wood,,Les Paul Standard,6 String,Yellow,Solid,,7302.00
Gibson Custom Shop,,,,,,,,,4230.00
Gibson,,,,,,,,,3112.00
Gibson CS,,,,,,,,,6085.00
Gibson,,,Gibson Les Paul,Les Paul Classic,,,,,1533.00
GIBSON USA,2016,,,Les Paul 50s Tribute 2016 T,6 String,,Solid,,1128.99
Gibson,2017,,,Flying V 2017 T Ebony,6 String,Black,Solid,Right-Handed,1148.00
Gibson Custom Shop,Unknown,2PC Maple Top,Gibson Les Paul,Historic Collection 1968 Les Paul Custom,6 String,Ebony,Solid,Right-Handed,4066.00
Gibson,2010,Maple,Gibson Les Paul,EB 2010,6 String,Black,Solid,Right-Handed,1763.00
Gibson,,,Gibson ES,ES-339,,Red,,Right-Handed,5358.00
Gibson,,Mahogany,,SG STD,6 String,Red,Solid,,1101.00
Gibson,,,Gibson Les Paul,Les Paul Standard,,,,,2399.00
Gibson,,,Gibson Les Paul,Custom,,,,,2333.00
,,,,,,,,,2022.00
Gibson,,,,,,,,,2093.00
Gibson Custom,,,,,,,,,2873.00
,,,,,,,,,4144.00
,,,,,,,,,1999.00
Gibson Custom Shop,,,,,,,,,3996.52
Gibson,,,Gibson Les Paul,LP59 reissue,6 String,Brown,,Right,6040.00
Gibson Memphis,,,,,,,,,3278.00
Gibson,,Figured Maple,,Flying V,6 String,Vintage Sunburst,Solid,Right-Handed,1274.00
,,,,,,,,,966.00
GIBSON USA,1961,,,LG-1,6 String,,,,2499.99
Gibson,,,,,,,,,2830.00
,,,,,,,,,1811.00
Gibson,,,,,,,,,3073.65
Gibson,,,,Les Paul Custom,6 String,,Les Paul Custom,Right-Handed,2541.99
Gibson,,'Mahogany, Maple',,Les Paul Traditional,6 String,,Les Paul Traditional,Right-Handed,2977.99
Gibson Custom Shop,Unknown,Figured Maple Top + Mahogany Side&Back,,CS-336,6 String,Unknown,Semi-Hollow,Right-Handed,2933.00
Gibson,,,Gibson Les Paul,,,,,,4077.00
Gibson,2008,Mahogany,Gibson Les Paul,Les Paul Junior,6 String,Black,,Right-Handed,1214.00
Gibson,,'Mahogany, Maple',,Les Paul Standard,6 String,,Les Paul Standard,Right-Handed,2655.99
,,,,,,,,,2005.00
Gibson,,,,,,,,,900.91
Gibson Custom Shop,,,1960 Les Paul Special Single Cut,1960 Les Paul Special Single Cut,6 String,Yellow,Solid,Right-Handed,2115.00
Gibson,,,,,,,,,890.00
Gibson,,,,,,,,,1689.00
Gibson,,,,,,,,,1858.00
Gibson,,,,,,,,,873.00
Gibson Custom Shop,,,,,,,,,2277.00
Gibson,,,,,,,,,813.97
Gibson,2018,Maple / Mahogany,,2018 Limited Run ES-355 VOS,6 String,Antique Natural,Semi-Hollow,Right-Handed,7380.00
Gibson,2014,,Gibson Les Paul,Les Paul Classic,,,,,1633.00
Gibson,,,,,,,,,2462.00
Gibson,,,Gibson Les Paul,Les Paul Standard,,,,,3066.00
Gibson,2012,,Gibson Les Paul,Les Paul Traditional,,,,,1799.00
,,,,,,,,,3388.00
Gibson Custom Shop,,,,,,,,,5671.54
,,,,,,,,,2588.00
,,,,,,,,,1799.00
Gibson,,,,,,,,,2868.00
Gibson Custom Shop,,,,,,,,,2891.00
Gibson Custom Shop,2007,Mahogany,,EDS-1275,12/6,,Double Neck,Right-Handed,4888.00
Gibson,2006,,Gibson Les Paul,Custom,,Black,,,2999.00
Gibson,,,Gibson Les Paul,Custom,,,,,3299.00
Gibson,2007,,Gibson SG,SG Special,,,,,833.00
Gibson,,,Gibson Les Paul,Custom,,Red,,,3966.00
Gibson,,,,SG Standard,,,,,1321.00
Gibson,2010,,Gibson SG,SG Standard,6 String,Black,Solid,Right-Handed,1252.50
Gibson,,Solid Wood,,SG Standard,6 String,Red,Solid,,1776.00
Gibson,2005,,Gibson Les Paul,Les Paul Standard,,Red,,,2005.00
GIBSON,2018,,,LES PAUL TRIBUTE,6 String,,,,999.99
Gibson,,'Mahogany, Maple',,Les Paul Modern,6 String,,Les Paul Modern,Right-Handed,2613.99
Gibson,,Solid Wood,,Les Paul,6 String,Sunburst,Solid,,2087.00
Gibson Memphis,,,,,,,,,3321.00
Gibson,2016,,Gibson Les Paul,Les Paul Traditional,,,,,2033.00
,,,,,,,,,1766.00
,,,,,,,,,1599.00
Gibson,,,Gibson Les Paul,,,,,,4730.00
,,,,,,,,,1811.00
,,,,,,,,,2988.00
Gibson,2019,,Gibson Les Paul,Les Paul Classic,6 String,,,Right-Handed,1943.00
ORVILLE BY GIBSON,1989,,,ES-335,6 String,,,,1499.99
Gibson,2007,Mahogany,Gibson Flying V,FLYING V 67,6 String,Black,Solid,Right-Handed,1263.00
Gibson,,,,SG Standard,,,,,1374.00
,,,,,,,,,1699.00
Gibson,,,Gibson Les Paul,Les Paul Studio,,,,,966.00
Orville by Gibson,,,,,6 String,,Solid,Right-Handed,1228.00
Gibson,,Maple,,Les Paul Signature,6 String,Sunburst,Solid,,1562.00
Gibson,2008,,Gibson Les Paul,Les Paul Junior,,,,,1833.00
Gibson,,Mahogany,,Les Paul Classic,6 String,,Les Paul Classic,Right-Handed,1367.99
Gibson Custom Shop,1996,Maple / Mahogany (Chanbered),Gibson Les Paul,Les Paul Catalina,,Cascade Green,Solid,Right-Handed,3219.00
Gibson,,'Mahogany, Maple',,Les Paul Studio,6 String,,Les Paul Studio,Right-Handed,1114.99
Gibson,2016,,Gibson SG,,,Brown,,,855.00
Gibson,,,,Les Paul Special,,,Les Paul Special,,1372.00
,,,,,,,,,2911.00
Gibson,1996,,Gibson Les Paul,Les Paul Studio,6 String,,,Right-Handed,1249.00
Gibson,,Alder,,SG STD,6 String,Black,Solid,,998.00
Gibson,,,,,,,,,2940.00
Gibson,,,Gibson Les Paul,Les Paul Standard,,,,,2099.00
Gibson,1969,Spruce Top + Maple Side & Back,,Super 400CES,6 String,,Hollow,Right-Handed,9088.00
Gibson Custom Shop,,,,,,,,,3014.97
GIBSON,2009,,,LES PAUL DC,6 String,,Solid,,1568.79
Gibson,,,,,,,,,1120.00
GIBSON,2018,,,LPTD18HBNH1,6 String,,,,2349.99
GIBSON,,,,,,,,,2360.74
Gibson,,Solid Wood,,Does Not Apply,6 String,Red,Solid,,1191.00
Gibson Custom Shop,,,,,,,,,3014.00
Gibson,2018,Maple / Mahogany,Gibson Les Paul,Les Paul Traditional,6 String,Heritage Sunburst,Solid,Right-Handed,1850.00
Gibson Memphis,,,,,,,,,3017.00
Gibson,1992,Mahogany,Gibson Les Paul,Pre Historic　Lespaul Custom,6 String,Black,Solid,Right-Handed,4950.00
Gibson,,,,,,,,,3816.00
Gibson,,,,,,,,,1664.00
GIBSON,,,,,,,,,2360.74
Gibson,,,,,,,,,4839.36
Orville by Gibson,,,Gibson Les Paul,Custom,,,,,1366.00
Gibson,,,,,,,,,1521.32
Gibson,,Mahogany,,Les Paul Custom,6 String,,Les Paul Custom,Right-Handed,3607.99
Gibson,,,,,,,,,2297.76
,,,,,,,,,1699.00
Gibson,,,,Byrdland,6 String,Natural,Hollow,,7390.00
Gibson,2018,Solid Mahogany,,SG Special,6 String,Natural Satin,Solid,Right-Handed,1318.00
Gibson,,,,,,,,,1958.00
Gibson,,,,,,,,,1418.00
Gibson,,Mahogany,,EXPLORER,6 String,,EXPLORER,Right-Handed,3799.99
Gibson,2011,,Gibson Les Paul,Les Paul Standard,,Red,,,1822.00
Gibson,,,,Howard Roberts Custom,6 String,Wine Red,Hollow,Right-Handed,3601.00
,,,,,,,,,1733.00
Gibson,,,Gibson Les Paul,,,,,,2911.00
Gibson,,'Mahogany, Maple',,Les Paul Traditional,6 String,,Les Paul Traditional,Right-Handed,3305.99
Gibson,2011,,,Flying V,6 String,Black,Solid,Right-Handed,960.00
Gibson,,,,,,,,,1493.00
Gibson,,Maple,,Les Paul Standard,6 String,Blue,Solid,,2877.00
Gibson USA,,Mahogany,,SG Standard,6 String,Red,Solid,,1178.00
Gibson,2019,,Gibson Explorer,Explorer,,,,,950.00
Gibson,,,,,,,,,2155.00
Gibson,1999,,Gibson Les Paul,Les Paul Studio,,,,,1322.00
Gibson,1997,Maple,L-5CES VS,L-5CES VS,6 String,Sunburst,Semi-Hollow,Right-Handed,5908.00
,,,,,,,,,1555.00
Gibson Memphis,,,,,,,,,4794.00
Gibson,2004,,,Flying V,6 String,Black,Solid,Right-Handed,1323.00
Orville / Gibson,1995,Foto Flame Maple + Maple Top + Mahogany Back,Gibson Les Paul,LPS-85F,6 String,Heritage Cherry Sunburst,Solid,Right-Handed,1027.81
Gibson,,Mahogany,,SG,6 String,,SG,Right-Handed,860.99
Gibson,,,,,,,,,1814.72
Gibson Custom Shop,,,,,,,,,2462.00
Gibson,,(Top)Carved 1 piece flame maple (Back) Mahogany,Custom Shop,2008 Summer Jam Les Paul,6 String,Gold Burst,Solid,Right-Handed,5156.00
Gibson,2015,Mahogany,Gibson Les Paul,Les Paul Custom,6 String,Black,,Right-Handed,6894.00
Gibson USA,2017,,Gibson SG,SG Standard 2017T EBONY,6 String,,Solid,Right-Handed,1232.18
Gibson,1983,Korina,,Explorer,6 String,Natural,Solid,Right-Handed,7500.00
,,,,,,,,,2177.00
,,,,,,,,,3955.00
,,,,,,,,,1133.00
GIBSON,2016,,,LESPAUL TRADITIONAL 2016 HS,6 String,,,,2099.99
Gibson,,,,,,,,,1366.87
Gibson,,,,Melody Maker,,,,,2122.00
Gibson,2016,,Gibson SG,SG Special,,,,,888.00
,,,,,,,,,1322.00
GIBSON,,,,,,,,,1570.72
Gibson,,Maple,,LP,6 String,Red,Solid,,1535.00
Gibson,2002,,Gibson Les Paul,Les Paul Studio,,,,,1011.00
Gibson,1985,,Gibson Flying V Custom,Flying V Custom Shop Edition,6 String,,Solid,,2011.29
,,,,,,,,,1633.00
,,,,,,,,,1766.00
Gibson,,Maple,,Les Paul Studio,6 String,Sunburst,Solid,,1330.00
Gibson,,,,,,,,,1586.86
Gibson,,(Top) Maple (Back) Mahogany / Counter,,,6 String,Light Honey Burst,Solid,Right-Handed,2086.00
Gibson CS,,,,,,,,,6777.00
Gibson,,,,,,,,,1858.00
Gibson,2015,Maple / Mahogany,Gibson Les Paul,2015 Historic Select 1958 Les Paul Reissue Hand Se,6 String,Green Lemon,Solid,Right-Handed,5570.00
Maestro,,Maple,,Les Paul Type,6 String,Sunburst,Solid,,605.00
Gibson,,,,,,,,,1043.00
Gibson Custom Shop,,,,,,,,,2462.00
GIBSON,,,,,,,,,1570.72
Gibson,,Maple,,LP,6 String,Red,Solid,,1535.00
Gibson,2002,,Gibson Les Paul,Les Paul Studio,,,,,1011.00
,,,,,,,,,1633.00
,,,,,,,,,1766.00
Gibson,,Maple,,Les Paul Studio,6 String,Sunburst,Solid,,1330.00
Gibson,,,,,,,,,1586.86
Gibson,,(Top) Maple (Back) Mahogany / Counter,,,6 String,Light Honey Burst,Solid,Right-Handed,2086.00
Gibson,2019,,Gibson Les Paul,Les Paul Classic,,,,,2233.00
Gibson,,,,,,,,,1689.00
Gibson Custom Shop,,,,,,,,,3890.00
Floyd Rose,2014,,Gibson Les Paul,Les Paul Studio,,Pink,,,1611.00
Gibson,,'Mahogany, Maple',,Les Paul Class 5,6 String,,Les Paul Class 5,Right-Handed,3094.99
Gibson,1968,(Top) Maple (Back) Mahogany,Custom Shop,,6 String,Antique Ivory,Solid,Right-Handed,3457.00
Gibson USA,,Maple,,Les Paul Studio,6 String,Sunburst,Solid,,1313.00
Gibson,,(Top)Carved 1 piece flame maple (Back) Mahogany,Custom Shop,2008 Summer Jam Les Paul,6 String,Gold Burst,Solid,Right-Handed,5156.00
Gibson,1999,,Gibson Les Paul,Custom,,Black,,,2788.00
Gibson,2014,,Gibson Les Paul,,6 String,Black,Solid,Right-Handed,2300.00
Gibson,,,,,,,,,1546.00
Gibson,,Solid Wood,,Does Not Apply,6 String,Black,Solid,,2626.00
Gibson,2003,Solid Wood,,59 Historic Reissue,6 String,Sunburst,Solid,,12500.00
Orville by Gibson,,Maple,,ES-335,6 String,Cherry,Semi-Hollow,Right-Handed,2122.00
Gibson,,,Gibson Les Paul,Custom,,Yellow,,,4399.00
Gibson,2003,Mahogany,,Flying V Limited Run,,Red,,Right-Handed,1800.00
Gibson,,,,,,,,,7360.47
Gibson USA,1995,,Gibson Les Paul,Les Paul Classic,6 String,,,Right-Handed,2042.00
,,,,,,,,,1322.00
Gibson,,,,,,,,,1559.00
,,,,,,,,,1811.00
Gibson,1995,,Gibson Les Paul,,6 String,,,,1111.00
Gibson,,,Gibson ES,ES-335 1962 Sixties Cherry VOS,6 String,Red,,Right-Handed,4780.00
Gibson USA,2010,,,Explorer 76,6 String,Heritage Cherry,Solid,Right-Handed,1080.00
Gibson,,,Gibson Les Paul,,6 String,,Solid,Right-Handed,5373.00
Gibson Memphis,,,,,,,,,2093.00
Gibson,,,,,,,,,5163.00
Gibson,,,,Les Paul Zakk Wylde,,,,,5200.00
,,,,,,,,,3288.00
Gibson,,(Top) Maple (Back) Mahogany,,,6 String,,Solid,Right-Handed,3215.00
,,,,,,,,,1422.00
Gibson,,,Gibson SG,SG 61 Reissue,,,,,1399.00
Gibson,1999,,,Thunderbird IV,6 String,,Solid,Right-Handed,1934.00
Gibson,,'Mahogany, Maple',,Les Paul Deluxe,6 String,,Les Paul Deluxe,Right-Handed,2233.99
GIBSON,2000,,,LES PAUL STUDIO,6 String,,,,1199.99
,,,,,,,,,1811.00
Gibson,1994,,Gibson Les Paul,Custom,6 String,,Solid,Right-Handed,4693.00
Gibson Custom Shop,Unknown,Unknown,,CS-336,6 String,Vintage Sunburst,Semi-Hollow,Right-Handed,2840.93
Gibson,,Alder,,LP Classic,6 String,Cherry Sunburst,Solid,,2029.00
Gibson,,,,,,,,,4583.31
,,,,,,,,,3955.00
Gibson,,,,,,,,,1556.91
,,,,,,,,,2733.00
Gibson USA,,Solid Wood,,Firebird V,6 String,Sunburst,Solid,,1866.00
Gibson,1985,Mahogany,Gibson Flying V Custom,Flying V Custom Shop Edition,6 String,Unknown,Solid,Right-Handed,1948.50
Gibson,1990,,,,6 String,,,Right-Handed,2226.00
Gibson,1994,,Gibson Les Paul,Les Paul Classic,,,,,2666.00
Gibson,2019,,,Explorer B-2 Tribute 2019,6 String,Black,,,1198.00
Gibson,2003,Maple / Mahogany,Gibson Les Paul,Historic Collection 1957 Les Paul Custom 3PU,6 String,Ebony,Solid,Right-Handed,4650.00
Gibson,,Solid Wood,,Les Paul,6 String,Cherry Sunburst,Solid,,2443.00
Gibson Custom Shop,,,,,,,,,6120.00
Gibson,,,,,,,,,1036.00
Gibson,,,,,,,,,2707.00
Gibson Memphis,,,,,,,,,3278.00
Gibson,,,,,,,,,2774.00
Gibson,,,,,,,,,1159.98
Gibson,,Mahogany,,,6 String,Ebony,Solid,Right-Handed,1230.00
,,,,,,,,,1677.00
Gibson,2001,Mahogany,Gibson Les Paul,Les Paul Classic,6 String,,,Right-Handed,1844.00
,,,,,,,,,2033.00
Gibson,2018,Solid Mahogany,,SG Special,6 String,Natural Satin,Solid,Right-Handed,1318.00
,,,,,,,,,1722.00
Gibson,,'Mahogany, Maple',,Les Paul Traditional,6 String,,Les Paul Traditional,Right-Handed,2282.99
Gibson,,Solid Wood,,Les Paul Studio,6 String,White,Solid,,1418.00
Gibson,,Mahogany,,SGFA5CRC1,6 String,,Solid,Right-Handed,1227.00
,,,,,,,,,1877.00
Gibson,,,Gibson Les Paul,Custom,,Blue,,,3611.00
Gibson,,,Gibson Les Paul,,,,,,2722.00
Gibson,2003,Mahogany,,Flying V Limited Run,,Red,,Right-Handed,1800.00
Gibson,,'Mahogany, Maple',,Les Paul Tribute,6 String,,Les Paul Tribute,Right-Handed,1169.99
Gibson,,'Mahogany, Maple',,Les Paul Standard,6 String,,Les Paul Standard,Right-Handed,2655.99
Gibson CS,,,,,,,,,4024.00
Gibson,,,,ES-325,6 String,,Semi-Hollow,Right-Handed,2448.00
Gibson,,,,,,,,,1664.00
Gibson,2019,,Gibson Les Paul,Les Paul Traditional,6 String,,,Right-Handed,2025.00
,,,,,,,,,966.00
Gibson,,,Gibson Les Paul,Les Paul Standard,,Red,,,3299.00
Gibson,,,Gibson Les Paul,Les Paul Standard,6 String,blueberry burst,Solid,Right-Handed,3200.00
Gibson,1971,Maple Top / Mahogany Back / Laminated,Gibson Les Paul,Les Paul Deluxe,6 String,,Solid,Right-Handed,3945.00
Gibson,,Alder,,ES-33,6 String,Sunburst,Semi-Hollow,,2751.00
Gibson,,Mahogany,,SG-1,6 String,Metallic Sunset(Re-finished),Solid,Right-Handed,1676.00
,,,,,,,,,1199.00
Gibson,,,,,,,,,2907.00
Gibson,2016,,Gibson Les Paul,Les Paul Standard,,,,,2188.00
Gibson,,,,,6 String,,Solid,Right-Handed,1027.00
Gibson,,Solid Wood,,Les Paul,6 String,Sunburst,Solid,,2292.00
Gibson,,Solid Wood,,SG Standard,6 String,Black,Solid,,1286.00
Gibson,,,,,,,,,1065.00
Gibson Custom Shop,,,,,,,,,3198.00
Gibson,,Mahogany,,,6 String,,Solid,Right-Handed,1296.00
Gibson USA,2010,,,Explorer 76,6 String,Heritage Cherry,Solid,Right-Handed,1080.00
,,,,,,,,,1788.00
,,,,,,,,,1699.00
GIBSON USA,2016,,,Les Paul 50s Tribute 2016 T,6 String,,Solid,,1128.99
GIBSON USA,2011,,,Les Paul Studio,6 String,,,,899.99
Gibson,1978,Mahogany,Gibson Marauder,Gibson Marauder,6 String,Red,,Right-Handed,1431.00
Gibson,,,,,,,,,1823.00
Gibson,,,,,,,,,3661.00
,,,,,,,,,1733.00
,,,,,,,,,2188.00
,,,,,,,,,1911.00
Gibson,,Ash,,Flying V,6 String,,Flying V,Right-Handed,907.99
Gibson,,,,Marauder,,,,,1598.00
Gibson,1982,,,,6 String,,Solid,Right-Handed,3320.00
Gibson,2013,,Gibson Les Paul,Les Paul Standard,,,,,2222.00
Gibson,,,,Les Paul Classic,6 String,,Les Paul Classic,Right-Handed,1863.99
Gibson,,,,,,,,,1814.72
,,,,,,,,,933.00
Gibson,,,Gibson Les Paul,Custom,,,,,3999.00
Gibson,2017,Unknown,Studio,Firebird Studio,6 String,Unknown,Solid,Right-Handed,1398.50
Gibson CS,,,,,,,,,6777.00
Gibson,,,,,,,,,3735.00
Gibson,,,,,,,,,2774.00
Gibson,,Solid Wood,,Les Paul Studio,6 String,White,Solid,,1418.00
Gibson Custom Shop,,,,,,,,,5640.00
Gibson,,,,,,,,,3094.00
Gibson,,,,,,,,,1065.00
,,,,,,,,,1699.00
Gibson,,,,Marauder,,,,,1598.00
GIBSON USA,2011,,,Les Paul Studio,6 String,,,,899.99
Gibson,1978,Mahogany,Gibson Marauder,Gibson Marauder,6 String,Red,,Right-Handed,1431.00
Gibson,,,,,,,,,1823.00
Gibson Custom Shop,,,,,,,,,3549.00
Gibson,,,,,,,,,3661.00
,,,,,,,,,1733.00
,,,,,,,,,1911.00
Gibson Custom Shop,,,,,,,,,2707.00
Gibson,,,,,,,,,1120.00
Gibson,,Ash,,Flying V,6 String,,Flying V,Right-Handed,907.99
Gibson Custom Shop,Unknown,Mahogany,Gibson Les Paul,1956 Les Paul Standard,6 String,PWH,Solid,Right-Handed,4792.00
Gibson,1982,,,,6 String,,Solid,Right-Handed,3320.00
Gibson,2013,,Gibson Les Paul,Les Paul Standard,,,,,2222.00
Gibson,,,,Les Paul Classic,6 String,,Les Paul Classic,Right-Handed,1863.99
,,,,,,,,,933.00
Gibson,2017,Unknown,Studio,Firebird Studio,6 String,Unknown,Solid,Right-Handed,1398.50
Gibson Custom Shop,,,,,,,,,3198.00
Gibson,,,,,,,,,1261.00
Gibson,,,,,,,,,5227.48
Gibson,1994,,Gibson Les Paul,Les Paul Junior,,,,,1022.00
Gibson,,,,,,,,,4683.28
GIBSON USA,2016,,,LES PAUL STUDIO,6 String,,,,799.99
Gibson,,,Gibson Les Paul,Custom,,Silver,,,3355.00
Gibson,,Mahogany,,Billie Joe,6 String,Black,Solid,,1597.00
Gibson,,,,,,,,,1521.32
Gibson,,,Gibson Les Paul,,,,,,4730.00
,,,,,,,,,1555.00
Gibson,,(Top) Maple (Back) Mahogany,,,6 String,Sunburst,Solid,Right-Handed,1644.00
Gibson Custom Shop,2018,Maple Top + Mahogany Back,Gibson Les Paul,Historic Collection 59 Les Paul Standard,6 String,Bourbon Burst,Solid,Right-Handed,6546.50
Gibson Custom Shop,,Alder,,1960LP,6 String,White,Solid,,2296.00
Gibson,2017,,,LesPaul Studio,6 String,,,,1699.99
Gibson,,,,,,,,,2663.00
Orville by Gibson,,,,,,,,,1001.00
,,,,,,,,,1922.00
,,,,,,,,,1677.00
Gibson,,(Top)Quilted Maple (Back) Mahogany,,,6 String,Heritage Cherry Sunburst,Solid,Right-Handed,2703.00
